,Province/State,Country/Region,Lat,Long,Date,Confirmed
67451,St Martin,France,18.0708,-63.0501,10/6/20,309
67452,Wallis and Futuna,France,-14.2938,-178.1165,10/6/20,0
67453,,France,46.2276,2.2137,10/6/20,80933
67703,French Guiana,France,3.9339,-53.1258,10/7/20,9773
67704,French Polynesia,France,-17.6797,149.4068,10/7/20,1857
67705,Guadeloupe,France,16.265,-61.551,10/7/20,2199
67706,Martinique,France,14.6415,-61.0242,10/7/20,98
67707,Mayotte,France,-12.8275,45.166244,10/7/20,2964
67708,New Caledonia,France,-20.904305,165.618042,10/7/20,27
67709,Reunion,France,-21.1151,55.5364,10/7/20,3360
67710,Saint Barthelemy,France,17.9,-62.8333,10/7/20,37
67711,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/7/20,6
67712,St Martin,France,18.0708,-63.0501,10/7/20,309
67713,Wallis and Futuna,France,-14.2938,-178.1165,10/7/20,0
67714,,France,46.2276,2.2137,10/7/20,81431
67964,French Guiana,France,3.9339,-53.1258,10/8/20,9799
67965,French Polynesia,France,-17.6797,149.4068,10/8/20,1857
67966,Guadeloupe,France,16.265,-61.551,10/8/20,2199
67967,Martinique,France,14.6415,-61.0242,10/8/20,98
67968,Mayotte,France,-12.8275,45.166244,10/8/20,2964
67969,New Caledonia,France,-20.904305,165.618042,10/8/20,27
67970,Reunion,France,-21.1151,55.5364,10/8/20,3360
67971,Saint Barthelemy,France,17.9,-62.8333,10/8/20,37
67972,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/8/20,6
67973,St Martin,France,18.0708,-63.0501,10/8/20,309
67974,Wallis and Futuna,France,-14.2938,-178.1165,10/8/20,0
67975,,France,46.2276,2.2137,10/8/20,81886
68225,French Guiana,France,3.9339,-53.1258,10/9/20,9810
68226,French Polynesia,France,-17.6797,149.4068,10/9/20,2019
68227,Guadeloupe,France,16.265,-61.551,10/9/20,2199
68228,Martinique,France,14.6415,-61.0242,10/9/20,98
68229,Mayotte,France,-12.8275,45.166244,10/9/20,2964
68230,New Caledonia,France,-20.904305,165.618042,10/9/20,27
68231,Reunion,France,-21.1151,55.5364,10/9/20,3994
68232,Saint Barthelemy,France,17.9,-62.8333,10/9/20,37
68233,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/9/20,12
68234,St Martin,France,18.0708,-63.0501,10/9/20,309
68235,Wallis and Futuna,France,-14.2938,-178.1165,10/9/20,0
68236,,France,46.2276,2.2137,10/9/20,81763
68486,French Guiana,France,3.9339,-53.1258,10/10/20,9834
68487,French Polynesia,France,-17.6797,149.4068,10/10/20,2019
68488,Guadeloupe,France,16.265,-61.551,10/10/20,2199
68489,Martinique,France,14.6415,-61.0242,10/10/20,98
68490,Mayotte,France,-12.8275,45.166244,10/10/20,2964
68491,New Caledonia,France,-20.904305,165.618042,10/10/20,27
68492,Reunion,France,-21.1151,55.5364,10/10/20,3994
68493,Saint Barthelemy,France,17.9,-62.8333,10/10/20,37
68494,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/10/20,12
68495,St Martin,France,18.0708,-63.0501,10/10/20,309
68496,Wallis and Futuna,France,-14.2938,-178.1165,10/10/20,0
68497,,France,46.2276,2.2137,10/10/20,81739
68747,French Guiana,France,3.9339,-53.1258,10/11/20,9834
68748,French Polynesia,France,-17.6797,149.4068,10/11/20,2019
68749,Guadeloupe,France,16.265,-61.551,10/11/20,2199
68750,Martinique,France,14.6415,-61.0242,10/11/20,98
68751,Mayotte,France,-12.8275,45.166244,10/11/20,2964
68752,New Caledonia,France,-20.904305,165.618042,10/11/20,27
68753,Reunion,France,-21.1151,55.5364,10/11/20,3994
68754,Saint Barthelemy,France,17.9,-62.8333,10/11/20,37
68755,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/11/20,12
68756,St Martin,France,18.0708,-63.0501,10/11/20,309
68757,Wallis and Futuna,France,-14.2938,-178.1165,10/11/20,0
68758,,France,46.2276,2.2137,10/11/20,81739
69008,French Guiana,France,3.9339,-53.1258,10/12/20,9855
69009,French Polynesia,France,-17.6797,149.4068,10/12/20,2138
69010,Guadeloupe,France,16.265,-61.551,10/12/20,2199
69011,Martinique,France,14.6415,-61.0242,10/12/20,98
69012,Mayotte,France,-12.8275,45.166244,10/12/20,2964
69013,New Caledonia,France,-20.904305,165.618042,10/12/20,27
69014,Reunion,France,-21.1151,55.5364,10/12/20,3994
69015,Saint Barthelemy,France,17.9,-62.8333,10/12/20,37
69016,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/12/20,12
69017,St Martin,France,18.0708,-63.0501,10/12/20,309
69018,Wallis and Futuna,France,-14.2938,-178.1165,10/12/20,0
69019,,France,46.2276,2.2137,10/12/20,82402
69269,French Guiana,France,3.9339,-53.1258,10/13/20,9881
69270,French Polynesia,France,-17.6797,149.4068,10/13/20,2138
69271,Guadeloupe,France,16.265,-61.551,10/13/20,2199
69272,Martinique,France,14.6415,-61.0242,10/13/20,98
69273,Mayotte,France,-12.8275,45.166244,10/13/20,2964
69274,New Caledonia,France,-20.904305,165.618042,10/13/20,27
69275,Reunion,France,-21.1151,55.5364,10/13/20,3994
69276,Saint Barthelemy,France,17.9,-62.8333,10/13/20,37
69277,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/13/20,12
69278,St Martin,France,18.0708,-63.0501,10/13/20,309
69279,Wallis and Futuna,France,-14.2938,-178.1165,10/13/20,0
69280,,France,46.2276,2.2137,10/13/20,83544
69530,French Guiana,France,3.9339,-53.1258,10/14/20,9892
69531,French Polynesia,France,-17.6797,149.4068,10/14/20,2487
69532,Guadeloupe,France,16.265,-61.551,10/14/20,2199
69533,Martinique,France,14.6415,-61.0242,10/14/20,98
69534,Mayotte,France,-12.8275,45.166244,10/14/20,2964
69535,New Caledonia,France,-20.904305,165.618042,10/14/20,27
69536,Reunion,France,-21.1151,55.5364,10/14/20,3994
69537,Saint Barthelemy,France,17.9,-62.8333,10/14/20,55
69538,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/14/20,12
69539,St Martin,France,18.0708,-63.0501,10/14/20,380
69540,Wallis and Futuna,France,-14.2938,-178.1165,10/14/20,0
69541,,France,46.2276,2.2137,10/14/20,84266
69791,French Guiana,France,3.9339,-53.1258,10/15/20,9894
69792,French Polynesia,France,-17.6797,149.4068,10/15/20,2487
69793,Guadeloupe,France,16.265,-61.551,10/15/20,2199
69794,Martinique,France,14.6415,-61.0242,10/15/20,98
69795,Mayotte,France,-12.8275,45.166244,10/15/20,2964
69796,New Caledonia,France,-20.904305,165.618042,10/15/20,27
69797,Reunion,France,-21.1151,55.5364,10/15/20,3994
69798,Saint Barthelemy,France,17.9,-62.8333,10/15/20,55
69799,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/15/20,12
69800,St Martin,France,18.0708,-63.0501,10/15/20,380
69801,Wallis and Futuna,France,-14.2938,-178.1165,10/15/20,0
69802,,France,46.2276,2.2137,10/15/20,84933
70052,French Guiana,France,3.9339,-53.1258,10/16/20,9955
70053,French Polynesia,France,-17.6797,149.4068,10/16/20,2844
70054,Guadeloupe,France,16.265,-61.551,10/16/20,2199
70055,Martinique,France,14.6415,-61.0242,10/16/20,98
70056,Mayotte,France,-12.8275,45.166244,10/16/20,2964
70057,New Caledonia,France,-20.904305,165.618042,10/16/20,27
70058,Reunion,France,-21.1151,55.5364,10/16/20,4445
70059,Saint Barthelemy,France,17.9,-62.8333,10/16/20,55
70060,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/16/20,12
70061,St Martin,France,18.0708,-63.0501,10/16/20,380
70062,Wallis and Futuna,France,-14.2938,-178.1165,10/16/20,0
70063,,France,46.2276,2.2137,10/16/20,85035
70313,French Guiana,France,3.9339,-53.1258,10/17/20,9982
70314,French Polynesia,France,-17.6797,149.4068,10/17/20,2844
70315,Guadeloupe,France,16.265,-61.551,10/17/20,2199
70316,Martinique,France,14.6415,-61.0242,10/17/20,98
70317,Mayotte,France,-12.8275,45.166244,10/17/20,2964
70318,New Caledonia,France,-20.904305,165.618042,10/17/20,27
70319,Reunion,France,-21.1151,55.5364,10/17/20,4445
70320,Saint Barthelemy,France,17.9,-62.8333,10/17/20,55
70321,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/17/20,12
70322,St Martin,France,18.0708,-63.0501,10/17/20,380
70323,Wallis and Futuna,France,-14.2938,-178.1165,10/17/20,0
70324,,France,46.2276,2.2137,10/17/20,85008
70574,French Guiana,France,3.9339,-53.1258,10/18/20,9982
70575,French Polynesia,France,-17.6797,149.4068,10/18/20,2844
70576,Guadeloupe,France,16.265,-61.551,10/18/20,2199
70577,Martinique,France,14.6415,-61.0242,10/18/20,98
70578,Mayotte,France,-12.8275,45.166244,10/18/20,2964
70579,New Caledonia,France,-20.904305,165.618042,10/18/20,27
70580,Reunion,France,-21.1151,55.5364,10/18/20,4445
70581,Saint Barthelemy,France,17.9,-62.8333,10/18/20,55
70582,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/18/20,12
70583,St Martin,France,18.0708,-63.0501,10/18/20,380
70584,Wallis and Futuna,France,-14.2938,-178.1165,10/18/20,0
70585,,France,46.2276,2.2137,10/18/20,85008
70835,French Guiana,France,3.9339,-53.1258,10/19/20,9995
70836,French Polynesia,France,-17.6797,149.4068,10/19/20,3202
70837,Guadeloupe,France,16.265,-61.551,10/19/20,2199
70838,Martinique,France,14.6415,-61.0242,10/19/20,98
70839,Mayotte,France,-12.8275,45.166244,10/19/20,2964
70840,New Caledonia,France,-20.904305,165.618042,10/19/20,27
70841,Reunion,France,-21.1151,55.5364,10/19/20,4445
70842,Saint Barthelemy,France,17.9,-62.8333,10/19/20,55
70843,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/19/20,12
70844,St Martin,France,18.0708,-63.0501,10/19/20,380
70845,Wallis and Futuna,France,-14.2938,-178.1165,10/19/20,0
70846,,France,46.2276,2.2137,10/19/20,86234
71096,French Guiana,France,3.9339,-53.1258,10/20/20,9995
71097,French Polynesia,France,-17.6797,149.4068,10/20/20,3202
71098,Guadeloupe,France,16.265,-61.551,10/20/20,2199
71099,Martinique,France,14.6415,-61.0242,10/20/20,98
71100,Mayotte,France,-12.8275,45.166244,10/20/20,2964
71101,New Caledonia,France,-20.904305,165.618042,10/20/20,27
71102,Reunion,France,-21.1151,55.5364,10/20/20,4445
71103,Saint Barthelemy,France,17.9,-62.8333,10/20/20,55
71104,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/20/20,12
71105,St Martin,France,18.0708,-63.0501,10/20/20,380
71106,Wallis and Futuna,France,-14.2938,-178.1165,10/20/20,0
71107,,France,46.2276,2.2137,10/20/20,87138
71357,French Guiana,France,3.9339,-53.1258,10/21/20,9995
71358,French Polynesia,France,-17.6797,149.4068,10/21/20,3536
71359,Guadeloupe,France,16.265,-61.551,10/21/20,2199
71360,Martinique,France,14.6415,-61.0242,10/21/20,98
71361,Mayotte,France,-12.8275,45.166244,10/21/20,2964
71362,New Caledonia,France,-20.904305,165.618042,10/21/20,27
71363,Reunion,France,-21.1151,55.5364,10/21/20,4445
71364,Saint Barthelemy,France,17.9,-62.8333,10/21/20,66
71365,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/21/20,12
71366,St Martin,France,18.0708,-63.0501,10/21/20,422
71367,Wallis and Futuna,France,-14.2938,-178.1165,10/21/20,0
71368,,France,46.2276,2.2137,10/21/20,87951
71618,French Guiana,France,3.9339,-53.1258,10/22/20,9995
71619,French Polynesia,France,-17.6797,149.4068,10/22/20,3536
71620,Guadeloupe,France,16.265,-61.551,10/22/20,2199
71621,Martinique,France,14.6415,-61.0242,10/22/20,98
71622,Mayotte,France,-12.8275,45.166244,10/22/20,2964
71623,New Caledonia,France,-20.904305,165.618042,10/22/20,27
71624,Reunion,France,-21.1151,55.5364,10/22/20,4445
71625,Saint Barthelemy,France,17.9,-62.8333,10/22/20,66
71626,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/22/20,12
71627,St Martin,France,18.0708,-63.0501,10/22/20,422
71628,Wallis and Futuna,France,-14.2938,-178.1165,10/22/20,0
71629,,France,46.2276,2.2137,10/22/20,88898
71879,French Guiana,France,3.9339,-53.1258,10/23/20,9995
71880,French Polynesia,France,-17.6797,149.4068,10/23/20,3623
71881,Guadeloupe,France,16.265,-61.551,10/23/20,2199
71882,Martinique,France,14.6415,-61.0242,10/23/20,98
71883,Mayotte,France,-12.8275,45.166244,10/23/20,2964
71884,New Caledonia,France,-20.904305,165.618042,10/23/20,27
71885,Reunion,France,-21.1151,55.5364,10/23/20,4630
71886,Saint Barthelemy,France,17.9,-62.8333,10/23/20,66
71887,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/23/20,12
71888,St Martin,France,18.0708,-63.0501,10/23/20,422
71889,Wallis and Futuna,France,-14.2938,-178.1165,10/23/20,0
71890,,France,46.2276,2.2137,10/23/20,89600
72140,French Guiana,France,3.9339,-53.1258,10/24/20,9995
72141,French Polynesia,France,-17.6797,149.4068,10/24/20,3623
72142,Guadeloupe,France,16.265,-61.551,10/24/20,2199
72143,Martinique,France,14.6415,-61.0242,10/24/20,98
72144,Mayotte,France,-12.8275,45.166244,10/24/20,2964
72145,New Caledonia,France,-20.904305,165.618042,10/24/20,27
72146,Reunion,France,-21.1151,55.5364,10/24/20,4630
72147,Saint Barthelemy,France,17.9,-62.8333,10/24/20,66
72148,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/24/20,12
72149,St Martin,France,18.0708,-63.0501,10/24/20,422
72150,Wallis and Futuna,France,-14.2938,-178.1165,10/24/20,0
72151,,France,46.2276,2.2137,10/24/20,89600
72401,French Guiana,France,3.9339,-53.1258,10/25/20,9995
72402,French Polynesia,France,-17.6797,149.4068,10/25/20,3685
72403,Guadeloupe,France,16.265,-61.551,10/25/20,2199
72404,Martinique,France,14.6415,-61.0242,10/25/20,98
72405,Mayotte,France,-12.8275,45.166244,10/25/20,2964
72406,New Caledonia,France,-20.904305,165.618042,10/25/20,27
72407,Reunion,France,-21.1151,55.5364,10/25/20,4630
72408,Saint Barthelemy,France,17.9,-62.8333,10/25/20,66
72409,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/25/20,12
72410,St Martin,France,18.0708,-63.0501,10/25/20,422
72411,Wallis and Futuna,France,-14.2938,-178.1165,10/25/20,0
72412,,France,46.2276,2.2137,10/25/20,89600
72662,French Guiana,France,3.9339,-53.1258,10/26/20,9995
72663,French Polynesia,France,-17.6797,149.4068,10/26/20,4090
72664,Guadeloupe,France,16.265,-61.551,10/26/20,2199
72665,Martinique,France,14.6415,-61.0242,10/26/20,98
72666,Mayotte,France,-12.8275,45.166244,10/26/20,2964
72667,New Caledonia,France,-20.904305,165.618042,10/26/20,27
72668,Reunion,France,-21.1151,55.5364,10/26/20,4630
72669,Saint Barthelemy,France,17.9,-62.8333,10/26/20,66
72670,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/26/20,12
72671,St Martin,France,18.0708,-63.0501,10/26/20,422
72672,Wallis and Futuna,France,-14.2938,-178.1165,10/26/20,0
72673,,France,46.2276,2.2137,10/26/20,91461
72923,French Guiana,France,3.9339,-53.1258,10/27/20,9995
72924,French Polynesia,France,-17.6797,149.4068,10/27/20,4090
72925,Guadeloupe,France,16.265,-61.551,10/27/20,2199
72926,Martinique,France,14.6415,-61.0242,10/27/20,98
72927,Mayotte,France,-12.8275,45.166244,10/27/20,2964
72928,New Caledonia,France,-20.904305,165.618042,10/27/20,27
72929,Reunion,France,-21.1151,55.5364,10/27/20,4630
72930,Saint Barthelemy,France,17.9,-62.8333,10/27/20,67
72931,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/27/20,12
72932,St Martin,France,18.0708,-63.0501,10/27/20,488
72933,Wallis and Futuna,France,-14.2938,-178.1165,10/27/20,0
72934,,France,46.2276,2.2137,10/27/20,92830
73184,French Guiana,France,3.9339,-53.1258,10/28/20,9995
73185,French Polynesia,France,-17.6797,149.4068,10/28/20,4842
73186,Guadeloupe,France,16.265,-61.551,10/28/20,2242
73187,Martinique,France,14.6415,-61.0242,10/28/20,98
73188,Mayotte,France,-12.8275,45.166244,10/28/20,2964
73189,New Caledonia,France,-20.904305,165.618042,10/28/20,27
73190,Reunion,France,-21.1151,55.5364,10/28/20,4630
73191,Saint Barthelemy,France,17.9,-62.8333,10/28/20,67
73192,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/28/20,12
73193,St Martin,France,18.0708,-63.0501,10/28/20,488
73194,Wallis and Futuna,France,-14.2938,-178.1165,10/28/20,0
73195,,France,46.2276,2.2137,10/28/20,94048
73445,French Guiana,France,3.9339,-53.1258,10/29/20,9995
73446,French Polynesia,France,-17.6797,149.4068,10/29/20,4842
73447,Guadeloupe,France,16.265,-61.551,10/29/20,2242
73448,Martinique,France,14.6415,-61.0242,10/29/20,98
73449,Mayotte,France,-12.8275,45.166244,10/29/20,2964
73450,New Caledonia,France,-20.904305,165.618042,10/29/20,27
73451,Reunion,France,-21.1151,55.5364,10/29/20,4630
73452,Saint Barthelemy,France,17.9,-62.8333,10/29/20,67
73453,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/29/20,12
73454,St Martin,France,18.0708,-63.0501,10/29/20,488
73455,Wallis and Futuna,France,-14.2938,-178.1165,10/29/20,0
73456,,France,46.2276,2.2137,10/29/20,95358
73706,French Guiana,France,3.9339,-53.1258,10/30/20,9995
73707,French Polynesia,France,-17.6797,149.4068,10/30/20,4842
73708,Guadeloupe,France,16.265,-61.551,10/30/20,2242
73709,Martinique,France,14.6415,-61.0242,10/30/20,98
73710,Mayotte,France,-12.8275,45.166244,10/30/20,2964
73711,New Caledonia,France,-20.904305,165.618042,10/30/20,28
73712,Reunion,France,-21.1151,55.5364,10/30/20,4884
73713,Saint Barthelemy,France,17.9,-62.8333,10/30/20,67
73714,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/30/20,12
73715,St Martin,France,18.0708,-63.0501,10/30/20,488
73716,Wallis and Futuna,France,-14.2938,-178.1165,10/30/20,0
73717,,France,46.2276,2.2137,10/30/20,96604
73967,French Guiana,France,3.9339,-53.1258,10/31/20,9995
73968,French Polynesia,France,-17.6797,149.4068,10/31/20,4842
73969,Guadeloupe,France,16.265,-61.551,10/31/20,2242
73970,Martinique,France,14.6415,-61.0242,10/31/20,98
73971,Mayotte,France,-12.8275,45.166244,10/31/20,2964
73972,New Caledonia,France,-20.904305,165.618042,10/31/20,28
73973,Reunion,France,-21.1151,55.5364,10/31/20,4884
73974,Saint Barthelemy,France,17.9,-62.8333,10/31/20,67
73975,Saint Pierre and Miquelon,France,46.8852,-56.3159,10/31/20,12
73976,St Martin,France,18.0708,-63.0501,10/31/20,488
73977,Wallis and Futuna,France,-14.2938,-178.1165,10/31/20,0
73978,,France,46.2276,2.2137,10/31/20,97475
74228,French Guiana,France,3.9339,-53.1258,11/1/20,9995
74229,French Polynesia,France,-17.6797,149.4068,11/1/20,4842
74230,Guadeloupe,France,16.265,-61.551,11/1/20,2242
74231,Martinique,France,14.6415,-61.0242,11/1/20,98
74232,Mayotte,France,-12.8275,45.166244,11/1/20,2964
74233,New Caledonia,France,-20.904305,165.618042,11/1/20,28
74234,Reunion,France,-21.1151,55.5364,11/1/20,4884
74235,Saint Barthelemy,France,17.9,-62.8333,11/1/20,67
74236,Saint Pierre and Miquelon,France,46.8852,-56.3159,11/1/20,12
74237,St Martin,France,18.0708,-63.0501,11/1/20,488
74238,Wallis and Futuna,France,-14.2938,-178.1165,11/1/20,0
74239,,France,46.2276,2.2137,11/1/20,98044
74489,French Guiana,France,3.9339,-53.1258,11/2/20,9995
74490,French Polynesia,France,-17.6797,149.4068,11/2/20,4842
74491,Guadeloupe,France,16.265,-61.551,11/2/20,2242
74492,Martinique,France,14.6415,-61.0242,11/2/20,98
74493,Mayotte,France,-12.8275,45.166244,11/2/20,2964
74494,New Caledonia,France,-20.904305,165.618042,11/2/20,28
74495,Reunion,France,-21.1151,55.5364,11/2/20,4884
74496,Saint Barthelemy,France,17.9,-62.8333,11/2/20,67
74497,Saint Pierre and Miquelon,France,46.8852,-56.3159,11/2/20,12
74498,St Martin,France,18.0708,-63.0501,11/2/20,488
74499,Wallis and Futuna,France,-14.2938,-178.1165,11/2/20,0
74500,,France,46.2276,2.2137,11/2/20,98044
74750,French Guiana,France,3.9339,-53.1258,11/3/20,9995
74751,French Polynesia,France,-17.6797,149.4068,11/3/20,4842
74752,Guadeloupe,France,16.265,-61.551,11/3/20,2242
74753,Martinique,France,14.6415,-61.0242,11/3/20,98
74754,Mayotte,France,-12.8275,45.166244,11/3/20,2964
74755,New Caledonia,France,-20.904305,165.618042,11/3/20,28
74756,Reunion,France,-21.1151,55.5364,11/3/20,4884
74757,Saint Barthelemy,France,17.9,-62.8333,11/3/20,67
74758,Saint Pierre and Miquelon,France,46.8852,-56.3159,11/3/20,12
74759,St Martin,France,18.0708,-63.0501,11/3/20,488
74760,Wallis and Futuna,France,-14.2938,-178.1165,11/3/20,0
74761,,France,46.2276,2.2137,11/3/20,98044
75011,French Guiana,France,3.9339,-53.1258,11/4/20,9995
75012,French Polynesia,France,-17.6797,149.4068,11/4/20,4842
75013,Guadeloupe,France,16.265,-61.551,11/4/20,2242
75014,Martinique,France,14.6415,-61.0242,11/4/20,98
75015,Mayotte,France,-12.8275,45.166244,11/4/20,2964
75016,New Caledonia,France,-20.904305,165.618042,11/4/20,28
75017,Reunion,France,-21.1151,55.5364,11/4/20,4884
75018,Saint Barthelemy,France,17.9,-62.8333,11/4/20,77
75019,Saint Pierre and Miquelon,France,46.8852,-56.3159,11/4/20,12
75020,St Martin,France,18.0708,-63.0501,11/4/20,522
75021,Wallis and Futuna,France,-14.2938,-178.1165,11/4/20,0
75022,,France,46.2276,2.2137,11/4/20,100531
75272,French Guiana,France,3.9339,-53.1258,11/5/20,9995
75273,French Polynesia,France,-17.6797,149.4068,11/5/20,4842
75274,Guadeloupe,France,16.265,-61.551,11/5/20,2242
75275,Martinique,France,14.6415,-61.0242,11/5/20,98
75276,Mayotte,France,-12.8275,45.166244,11/5/20,2964
75277,New Caledonia,France,-20.904305,165.618042,11/5/20,28
75278,Reunion,France,-21.1151,55.5364,11/5/20,4884
75279,Saint Barthelemy,France,17.9,-62.8333,11/5/20,77
75280,Saint Pierre and Miquelon,France,46.8852,-56.3159,11/5/20,12
75281,St Martin,France,18.0708,-63.0501,11/5/20,522
75282,Wallis and Futuna,France,-14.2938,-178.1165,11/5/20,0
75283,,France,46.2276,2.2137,11/5/20,104095
75533,French Guiana,France,3.9339,-53.1258,11/6/20,9995
75534,French Polynesia,France,-17.6797,149.4068,11/6/20,4842
75535,Guadeloupe,France,16.265,-61.551,11/6/20,2242
75536,Martinique,France,14.6415,-61.0242,11/6/20,98
